,ROI_1,ROI_2,ROI_3
0,88.12706,93.921486,92.0821
1,88.13724,93.90958,92.08888
2,88.13198,93.9138,92.09585
3,88.11407,93.89265,92.11004
4,88.08249,93.879814,92.11744
5,88.05203,93.87196,92.106186
6,88.02627,93.85083,92.095345
7,88.06257,93.86722,92.08835
8,88.06362,93.86103,92.095665
9,88.071625,93.86642,92.0997
10,88.08021,93.881035,92.11081
11,88.08976,93.88611,92.11903
12,88.101234,93.875275,92.116905
13,88.105644,93.8811,92.115265
14,88.11342,93.88583,92.11105
15,88.11333,93.88977,92.10967
16,88.114174,93.90613,92.11215
17,88.10002,93.905,92.104675
18,88.107895,93.921616,92.1062
19,88.097755,93.922104,92.10209
20,88.10189,93.9253,92.10515
21,88.10392,93.916115,92.1072
22,88.101715,93.915985,92.11452
23,88.10733,93.924644,92.1174
24,88.10519,93.92636,92.12533
25,88.10251,93.927704,92.13626
26,88.1043,93.91468,92.14162
27,88.107574,93.92416,92.1388
28,88.09215,93.91889,92.12635
29,88.10286,93.929474,92.13979
30,88.13211,93.95242,92.15497
31,88.13086,93.9526,92.15525
32,88.16717,93.97058,92.165436
33,88.16494,93.983734,92.16372
34,88.15321,93.98508,92.167946
35,88.163315,93.98051,92.174034
36,88.15523,93.96129,92.17067
37,88.15002,93.96646,92.171394
38,88.14366,93.95738,92.16994
39,88.13266,93.94419,92.173615
40,88.12188,93.94627,92.172874
41,88.11587,93.94739,92.1726
42,88.111786,93.9439,92.173546
43,88.11569,93.94708,92.17691
44,88.11239,93.95216,92.174995
45,88.120834,93.953636,92.17678
46,88.12767,93.95473,92.17368
47,88.13981,93.93846,92.17494
48,88.14286,93.9499,92.173325
49,88.15327,93.95816,92.17756
50,88.16647,93.96231,92.17904
51,88.18058,93.97676,92.18038
52,88.19412,93.99098,92.1805
53,88.19782,94.0024,92.17334
54,88.208664,94.00362,92.17275
55,88.218925,93.9996,92.17311
56,88.22382,94.003075,92.17212
57,88.21546,94.00317,92.17292
58,88.22789,94.00041,92.18005
59,88.22768,93.996124,92.181114
60,88.21894,93.98923,92.17542
61,88.18248,93.95635,92.14756
62,88.14646,93.93889,92.12755
63,88.13596,93.935844,92.12528
64,88.14149,93.94339,92.126686
65,88.135506,93.948555,92.12731
66,88.13006,93.94986,92.13068
67,88.130325,93.938614,92.13188
68,88.121086,93.95241,92.12908
69,88.12083,93.939865,92.12311
70,88.12292,93.94496,92.12399
71,88.11455,93.93917,92.11443
72,87.90545,93.92512,91.96943
73,88.027695,93.91523,92.082756
74,88.04553,93.91615,92.08754
75,88.04948,93.92682,92.093796
76,88.04901,93.92728,92.10745
77,88.0478,93.92182,92.11488
78,88.064995,93.931496,92.12693
79,88.05325,93.92756,92.12194
80,88.04173,93.91225,92.11316
81,88.046295,93.918495,92.11331
82,88.04587,93.915245,92.10743
83,88.037476,93.89636,92.100716
84,88.02851,93.9049,92.099
85,87.86746,93.921234,91.95572
86,87.982666,93.91645,92.077126
87,88.005424,93.902405,92.079475
88,88.01682,93.88878,92.08863
89,88.01093,93.883865,92.0793
90,88.03277,93.90404,92.09991
91,88.03395,93.90317,92.10022
92,88.0497,93.90739,92.11682
93,88.05734,93.91233,92.12811
94,87.92542,93.94189,92.00083
95,88.03718,93.95541,92.12761
96,88.05075,93.96612,92.137314
97,88.06701,93.9632,92.14516
98,88.07678,93.98137,92.159584
99,88.09201,93.98154,92.16244
100,88.0942,93.98901,92.161476
101,88.08942,94.0083,92.16834
102,88.09574,94.003,92.1713
103,88.088104,93.993095,92.17168
104,87.933014,94.00743,92.027855
105,88.06437,94.004074,92.15116
106,88.08084,94.00661,92.15306
107,88.09257,94.01554,92.16455
108,88.09769,94.016235,92.16646
109,88.107605,94.024956,92.173294
110,88.10795,93.9971,92.17008
111,88.101494,94.00064,92.16904
112,88.114525,93.99364,92.17819
113,88.121445,93.996025,92.18518
114,88.123886,93.98401,92.18355
115,88.111435,93.97665,92.18196
116,88.08786,93.958496,92.16509
117,88.07834,93.95646,92.16237
118,88.069595,93.957924,92.15369
119,88.06018,93.94659,92.14418
120,88.06674,93.93136,92.13786
121,88.07506,93.939896,92.14484
122,88.09665,93.95597,92.152145
123,88.08013,93.96117,92.15072
124,88.08503,93.97264,92.14741
125,88.0963,93.978485,92.150024
126,88.09665,93.97592,92.15265
127,88.10347,93.98236,92.156044
128,88.10327,93.97172,92.1497
129,88.09432,93.96072,92.14083
130,88.0734,93.93771,92.12886
131,88.06772,93.93837,92.1213
132,88.0663,93.93901,92.119644
133,88.063896,93.94644,92.12412
134,88.07643,93.96587,92.136734
135,88.08158,93.98532,92.14965
136,88.084625,93.98947,92.15211
137,88.08088,93.979454,92.14654
138,88.095184,93.96624,92.14285
139,88.08757,93.96121,92.14001
140,88.092285,93.94352,92.1407
141,88.09914,93.93839,92.14178
142,88.1014,93.95635,92.14093
143,88.09232,93.95047,92.13801
144,88.08488,93.94002,92.1271
145,88.07999,93.937775,92.12109
146,88.080345,93.93115,92.11419
147,88.09362,93.94974,92.12074
148,88.11794,93.964424,92.133934
149,87.92997,93.98262,91.98456
150,88.03952,93.958534,92.088615
151,88.030594,93.94327,92.086174
152,88.02139,93.93299,92.082115
153,88.02694,93.93961,92.09075
154,87.879684,93.93816,91.9476
155,88.005844,93.931915,92.07046
156,88.02164,93.93403,92.08094
157,88.03709,93.94193,92.088974
158,88.06201,93.92737,92.08671
159,88.06027,93.92627,92.08517
160,88.055855,93.91227,92.08042
161,88.05779,93.913536,92.07955
162,88.06121,93.91717,92.0824
163,88.06259,93.912056,92.07789
164,88.06357,93.898964,92.0824
165,88.06635,93.89668,92.086044
166,88.05574,93.88447,92.080605
167,88.04213,93.88121,92.07574
168,88.02996,93.87149,92.06798
169,88.01614,93.865166,92.06379
170,88.0126,93.87814,92.06642
171,87.86191,93.87057,91.92303
172,87.846886,93.874405,91.87907
173,87.94327,93.872894,92.0201
174,87.969315,93.87066,92.03671
175,87.84741,93.887764,91.88622
176,87.963715,93.898476,92.03057
177,88.00471,93.891304,92.0498
178,88.0255,93.8972,92.05993
179,88.02401,93.91431,92.060394
180,88.025406,93.90958,92.06092
181,88.05027,93.91275,92.07332
182,88.062515,93.919464,92.08255
183,88.08609,93.931625,92.09614
184,88.08812,93.938995,92.101616
185,88.08773,93.93102,92.09826
186,88.08968,93.9158,92.09532
187,88.08505,93.92032,92.09915
188,88.08114,93.920746,92.10312
189,88.072395,93.92679,92.10667
190,87.92735,93.93946,91.97106
191,88.03657,93.923325,92.08913
192,88.06825,93.918915,92.109955
193,87.9422,93.93405,91.96987
194,87.93472,93.934746,91.94146
195,88.02482,93.93334,92.0846
196,88.064606,93.92152,92.10463
197,88.08656,93.9314,92.1172
198,88.10791,93.930016,92.1282
199,88.11023,93.919556,92.12249
200,88.11752,93.93099,92.12316
201,88.1277,93.935074,92.12337
202,88.12582,93.94808,92.11711
203,88.11752,93.95414,92.11853
204,88.12695,93.93715,92.118744
205,88.12315,93.93073,92.12214
206,87.95198,93.9255,91.96865
207,88.04588,93.909454,92.074295
208,88.0582,93.896515,92.078026
209,88.08405,93.936676,92.10784
210,88.10623,93.94676,92.12039
211,88.11562,93.953026,92.129875
212,87.97892,93.97808,91.99858
213,87.967896,93.9794,91.95512
214,88.064384,93.974106,92.09678
215,88.08938,93.98092,92.11623
216,87.97464,93.992836,91.96831
217,87.95771,93.9979,91.92936
218,88.0494,93.969376,92.071815
219,88.091324,93.98137,92.100624
220,88.12785,94.0006,92.11816
221,88.13813,94.008995,92.1297
222,88.14453,94.01467,92.14248
223,88.13372,94.00076,92.14259
224,88.13637,94.01261,92.14662
225,88.11893,94.00377,92.144165
226,88.113686,93.975044,92.140724
227,87.973465,93.99471,91.99529
228,87.94721,93.987816,91.95665
229,88.03535,93.99384,92.0906
230,88.07079,93.98832,92.11686
231,88.09077,93.99562,92.13371
