,time,BP
0,0.0,79.9994935232523
1,0.03335800641500124,81.41432902602766
2,0.06671601283000247,82.55477420594796
3,0.10007401924500371,88.07964652971825
4,0.13343202566000495,90.26594537231493
5,0.1667900320750062,87.04491991007856
6,0.20014803849000742,81.09892424976665
7,0.23350604490500865,79.28816235446074
8,0.2668640513200099,76.25823652244509
9,0.30022205773501115,75.82368416500564
10,0.3335800641500124,74.63080987507863
11,0.3669380705650136,74.59049542831717
12,0.40029607698001485,74.04727385414505
13,0.4336540833950161,74.13040043293235
14,0.4670120898100173,73.25832403478759
15,0.5003700962250186,72.48556568091428
16,0.5337281026400198,70.64153005354497
17,0.567086109055021,69.77983461207751
18,0.6004441154700223,68.87617571135495
19,0.6338021218850235,68.17029272234987
20,0.6671601283000248,67.01681130132546
21,0.700518134715026,66.77739185542045
22,0.7338761411300272,65.78857625896997
23,0.7672341475450285,65.19894242634572
24,0.8005921539600297,72.7876766099603
25,0.8339501603750309,105.36831349147165
26,0.8673081667900322,108.73150016228357
27,0.9006661732050334,101.35260276913341
28,0.9340241796200346,90.65197115820136
29,0.9673821860350359,85.42232739012942
30,1.0007401924500372,82.64175941187278
31,1.0340981988650384,78.28447735448863
32,1.0674562052800396,77.3914823089401
33,1.1008142116950408,81.83505339481339
34,1.134172218110042,87.05735254875432
35,1.1675302245250434,87.46913962926827
36,1.2008882309400446,82.17548213532721
37,1.2342462373550458,78.09580437847056
38,1.267604243770047,75.50284838840926
39,1.3009622501850482,73.92910435091991
40,1.3343202566000496,72.63044856446423
41,1.3676782630150508,72.56371742593026
42,1.401036269430052,72.16000952993947
43,1.4343942758450532,72.20482257963911
44,1.4677522822600544,71.42118571177609
45,1.5011102886750556,71.04110463238233
46,1.534468295090057,69.61215215729237
47,1.5678263015050582,68.7234822617896
48,1.6011843079200594,67.40510978411645
49,1.6345423143350606,67.16809449697575
50,1.6679003207500618,65.64165370319465
51,1.7012583271650632,65.71650002434957
52,1.7346163335800644,63.91668751078709
53,1.7679743399950656,64.42990850570183
54,1.8013323464100668,65.89352231237235
55,1.834690352825068,96.83446375165215
56,1.8680483592400692,109.7704492406586
57,1.9014063656550706,101.17440834272767
58,1.9347643720700718,92.72335681767164
59,1.968122378485073,83.84123013714253
60,2.0014803849000744,81.82738140269758
61,2.0348383913150756,77.0022192844988
62,2.068196397730077,76.0476637821252
63,2.101554404145078,78.4600450068124
64,2.134912410560079,84.90009939731078
65,2.1682704169750804,86.72387230979464
66,2.2016284233900816,83.30717860735265
67,2.2349864298050828,77.96135143359268
68,2.268344436220084,75.62981119064008
69,2.301702442635085,73.24943250377022
70,2.335060449050087,72.65805920377178
71,2.368418455465088,71.34363129851822
72,2.401776461880089,71.42918534704516
73,2.4351344682950904,71.05290450566142
74,2.4684924747100916,71.28058199034074
75,2.501850481125093,70.44386705086555
76,2.535208487540094,70.136935339063
77,2.568566493955095,68.39583129794822
78,2.6019245003700964,68.43724839146367
79,2.6352825067850976,66.60429839639018
80,2.668640513200099,66.25298775881383
81,2.7019985196151004,64.40392985581525
82,2.7353565260301016,65.21023600708847
83,2.768714532445103,63.10076498482367
84,2.802072538860104,84.28151862685239
85,2.835430545275105,109.83386662367934
86,2.8687885516901064,103.85449873602983
87,2.9021465581051076,97.12553060870435
88,2.9355045645201088,85.85049513223045
89,2.96886257093511,83.64874571114814
