,ROI_1,ROI_2,ROI_3
187,97.71167,93.543686,94.51429
188,97.70913,93.579414,94.49805
189,97.7426,93.581055,94.50486
190,97.696205,93.56543,94.506165
191,97.7307,93.55605,94.51498
192,97.73873,93.5462,94.54914
193,97.64938,93.55179,94.534386
194,97.58255,93.55329,94.550285
195,97.587425,93.55346,94.584915
196,97.594536,93.57362,94.58644
197,97.59606,93.591934,94.56257
198,97.65171,93.56991,94.58363
199,97.64064,93.55837,94.61106
200,97.67133,93.570946,94.610344
201,97.66593,93.61741,94.61
202,97.732704,93.601135,94.63425
203,97.71797,93.59824,94.584656
204,97.69714,93.60357,94.558334
205,97.72344,93.641235,94.55622
206,97.73881,93.612946,94.52865
207,97.75033,93.58366,94.548485
208,97.748245,93.62079,94.54499
209,97.705734,93.6232,94.5534
210,97.680954,93.63342,94.52049
211,97.680954,93.63342,94.52049
212,97.680954,93.63342,94.52049
213,97.76377,93.59958,94.54068
214,97.720535,93.56154,94.54395
215,97.73334,93.56154,94.568794
216,97.74728,93.56132,94.57912
217,97.75547,93.569885,94.554085
218,97.77253,93.55357,94.59508
219,97.71891,93.55439,94.57306
220,97.7207,93.495224,94.57235
221,97.69444,93.48488,94.52666
222,97.70823,93.527855,94.55149
223,97.72959,93.50066,94.55377
224,97.736015,93.52831,94.54336
225,97.76134,93.518745,94.55759
226,97.720856,93.49501,94.54447
227,97.708275,93.500435,94.54131
228,97.73345,93.51669,94.531265
229,97.73229,93.484245,94.531265
230,97.71935,93.52201,94.55691
231,97.68102,93.52201,94.53047
232,97.679436,93.5375,94.47732
233,97.70207,93.50647,94.478
234,97.64755,93.50667,94.43647
235,97.63667,93.49599,94.410065
236,97.63667,93.49599,94.410065
237,97.5908,93.46814,94.39992
238,97.610214,93.45224,94.38581
239,97.63284,93.428444,94.37637
240,97.618256,93.406654,94.36836
241,97.59841,93.381714,94.412544
242,97.598076,93.4034,94.40996
243,97.59841,93.41241,94.4098
244,97.58816,93.41043,94.39544
245,97.62441,93.40699,94.38307
246,97.62707,93.42971,94.37447
247,97.64037,93.4739,94.396996
248,97.66692,93.46403,94.396996
249,97.640656,93.44032,94.41215
250,97.643814,93.440216,94.397064
251,97.6549,93.45752,94.415344
252,97.662964,93.457054,94.416794
253,97.67382,93.44439,94.42861
254,97.66426,93.4707,94.41473
255,97.64867,93.45848,94.4296
256,97.64884,93.460495,94.4296
257,97.66792,93.460495,94.42049
258,97.70312,93.42673,94.4537
259,97.71244,93.44874,94.44425
260,97.689896,93.441,94.42993
261,97.65172,93.423294,94.4296
262,97.64962,93.43074,94.430504
263,97.663284,93.43193,94.44597
264,97.61409,93.418816,94.46859
265,97.499466,93.40569,94.48113
266,97.53306,93.41701,94.46563
267,97.55595,93.45282,94.50575
268,97.55554,93.45127,94.49762
269,97.59217,93.502625,94.52434
270,97.59988,93.50985,94.52322
271,97.63238,93.511566,94.52375
272,97.67812,93.54912,94.53059
273,97.70439,93.527504,94.50726
274,97.67092,93.502495,94.51429
275,97.66187,93.48604,94.4853
276,97.67207,93.48736,94.49024
277,97.62051,93.49789,94.48194
278,97.64683,93.52302,94.48901
279,97.65066,93.51196,94.48537
280,97.61297,93.50069,94.48339
281,97.62292,93.48741,94.4806
282,97.63468,93.47528,94.475204
283,97.70553,93.49839,94.45973
284,97.680626,93.51577,94.46331
285,97.64532,93.51756,94.45588
286,97.67297,93.53766,94.46682
287,97.62649,93.51825,94.420845
288,97.672966,93.527534,94.46381
289,97.720505,93.50129,94.4425
290,97.720505,93.502914,94.47655
291,97.70637,93.483925,94.45418
292,97.67629,93.46125,94.46462
293,97.66265,93.48738,94.456276
294,97.659515,93.486336,94.45304
295,97.681755,93.483925,94.47951
296,97.67294,93.45946,94.47977
297,97.66124,93.420815,94.4787
298,97.658104,93.44898,94.43924
299,97.68156,93.48169,94.444756
300,97.70223,93.4943,94.444756
301,97.65735,93.48171,94.41993
302,97.6256,93.481705,94.442116
303,97.62221,93.51907,94.39457
304,97.68654,93.50928,94.4203
305,97.64252,93.53545,94.44135
306,97.65177,93.527916,94.44135
307,97.65346,93.538994,94.46809
308,97.67283,93.521034,94.47515
309,97.679245,93.52179,94.469376
310,97.569405,93.52873,94.45869
311,97.4616,93.496864,94.44213
312,97.46489,93.53098,94.465675
313,97.49952,93.51853,94.49232
314,97.520905,93.52739,94.49148
315,97.53222,93.483925,94.47924
316,97.53089,93.47076,94.47924
317,97.53153,93.47566,94.46222
318,97.53598,93.44137,94.43246
319,97.57621,93.47598,94.434296
320,97.60517,93.47936,94.48566
321,97.641,93.47197,94.46916
322,97.63635,93.51791,94.46132
323,97.641914,93.51606,94.44018
324,97.644806,93.48852,94.46137
325,97.65927,93.501175,94.49152
326,97.65159,93.52352,94.48166
327,97.700714,93.51668,94.462685
328,97.700714,93.51668,94.462685
329,97.66767,93.523026,94.47452
330,97.67237,93.541214,94.479416
331,97.67458,93.546295,94.49219
332,97.64932,93.53365,94.46906
333,97.64932,93.510796,94.46668
334,97.64122,93.52299,94.45011
335,97.676315,93.50001,94.44216
336,97.67919,93.48864,94.43306
337,97.69013,93.49114,94.45801
338,97.68803,93.53201,94.46906
339,97.660805,93.51244,94.44374
340,97.68542,93.51358,94.47029
341,97.687004,93.52133,94.44648
342,97.694786,93.497925,94.44654
343,97.69163,93.516045,94.43873
344,97.658325,93.539406,94.4648
345,97.658325,93.510796,94.45721
346,97.68459,93.53591,94.446815
347,97.6569,93.559875,94.43182
348,97.658295,93.54395,94.463844
349,97.69928,93.571434,94.46907
350,97.66826,93.576965,94.44031
351,97.6214,93.56066,94.423325
352,97.641754,93.567604,94.43448
353,97.645065,93.53936,94.43975
354,97.682106,93.55686,94.43448
355,97.595055,93.56379,94.43238
356,97.56264,93.55645,94.40544
357,97.51493,93.51814,94.38676
358,97.52786,93.54218,94.37807
359,97.55048,93.50764,94.35218
360,97.54469,93.510796,94.34349
361,97.54337,93.50058,94.36993
362,97.54761,93.497185,94.35053
363,97.54761,93.5198,94.37599
364,97.575935,93.53028,94.38555
365,97.593994,93.49882,94.40273
366,97.60221,93.50347,94.39941
367,97.64657,93.50505,94.42502
368,97.6532,93.50347,94.406525
369,97.638374,93.510796,94.405495
370,97.61934,93.51727,94.38853
371,97.67242,93.53276,94.399826
372,97.65911,93.4986,94.35925
373,97.575935,93.52547,94.36401
374,97.58891,93.560394,94.35074
375,97.601425,93.53766,94.3639
376,97.6127,93.53766,94.363464
377,97.59047,93.56053,94.3693
378,97.6043,93.52524,94.37479
379,97.69972,93.510796,94.39064
380,97.6741,93.525505,94.37565
381,97.71071,93.52444,94.382
382,97.68445,93.54209,94.365486
383,97.68124,93.5425,94.38494
384,97.68044,93.54374,94.3849
385,97.71716,93.55208,94.415955
386,97.710625,93.55142,94.411736
387,97.752785,93.58163,94.43114
388,97.750145,93.55071,94.44085
389,97.747505,93.55711,94.43047
390,97.74455,93.5541,94.43328
391,97.738304,93.54151,94.42427
392,97.72517,93.544914,94.42613
393,97.704124,93.533516,94.42613
394,97.72299,93.55477,94.41975
395,97.72345,93.57023,94.42179
396,97.70289,93.56631,94.41758
397,97.71639,93.56227,94.42818
