,time,BP
0,0.0,106.46084917370642
1,0.033358024691358026,107.98759288942418
2,0.06671604938271605,106.5792676817782
3,0.10007407407407408,105.74608922190781
4,0.1334320987654321,104.41538379462516
5,0.16679012345679012,103.49295563754625
6,0.20014814814814816,102.19374415466487
7,0.2335061728395062,100.30975654004855
8,0.2668641975308642,98.98857568943933
9,0.3002222222222222,97.39295480370123
10,0.33358024691358024,96.73680363401338
11,0.3669382716049383,95.33106965927077
12,0.4002962962962963,102.39946996759443
13,0.43365432098765433,125.29015699468904
14,0.4670123456790124,132.5796070709634
15,0.5003703703703704,132.3920436266369
16,0.5337283950617284,127.60817351207358
17,0.5670864197530865,121.48854250206308
18,0.6004444444444444,120.47569600012743
19,0.6338024691358025,119.87734550220958
20,0.6671604938271605,118.25834605307148
21,0.7005185185185185,117.50464578431352
22,0.7338765432098766,118.19329321369803
23,0.7672345679012346,119.1571810541161
24,0.8005925925925926,119.38331306225014
25,0.8339506172839507,116.55917803899034
26,0.8673086419753087,111.96235147206569
27,0.9006666666666667,109.78886180415049
28,0.9340246913580248,109.80307223156697
29,0.9673827160493828,109.44781924928026
30,1.0007407407407407,109.28497626948375
31,1.0340987654320988,108.55692575014682
32,1.0674567901234568,107.46134900923003
33,1.100814814814815,105.49281949026997
34,1.134172839506173,104.48964604499176
35,1.1675308641975308,102.99712250917153
36,1.200888888888889,101.25429373426418
37,1.234246913580247,99.20110327295173
38,1.267604938271605,99.07100388839329
39,1.300962962962963,100.51890319733154
40,1.334320987654321,119.02547154057957
41,1.367679012345679,132.21990011866208
42,1.401037037037037,133.03960154716518
43,1.4343950617283951,130.298486238451
44,1.4677530864197532,123.80504021805902
45,1.5011111111111113,121.94549619571045
46,1.5344691358024691,121.54989811647275
47,1.5678271604938272,120.34752042385682
48,1.6011851851851853,118.53584790959437
49,1.6345432098765433,118.91770755824997
50,1.6679012345679014,119.73859010108288
51,1.7012592592592592,120.14898857757086
52,1.7346172839506173,117.9625552399066
53,1.7679753086419754,113.63447819579207
54,1.8013333333333335,110.91319691406035
55,1.8346913580246915,110.9205275191096
56,1.8680493827160496,110.37948166934815
57,1.9014074074074074,109.93152056600533
58,1.9347654320987655,108.44268716271996
59,1.9681234567901236,107.79648648915794
