,ROI_1,ROI_2,ROI_3
0,97.60221,93.21503,94.314995
1,97.60221,93.18812,94.34174
2,97.54927,93.1332,94.28645
3,97.56353,93.08508,94.288506
4,97.487236,93.25789,94.3296
5,97.467964,93.281425,94.33843
6,97.48305,93.18576,94.29699
7,97.463104,93.29322,94.32186
8,97.470375,93.21834,94.268684
9,97.46938,93.16812,94.26927
10,97.4254,93.10681,94.232
11,97.41496,93.19089,94.26481
12,97.442665,93.13036,94.23517
13,97.45758,93.239525,94.27342
14,97.48099,93.23924,94.28802
15,97.46529,93.13029,94.26323
16,97.44004,93.121956,94.2257
17,97.44173,93.130844,94.23135
18,97.443665,93.10972,94.263695
19,97.41969,93.084496,94.250916
20,97.46047,93.0959,94.25426
21,97.51333,93.25891,94.33996
22,97.53538,93.21685,94.324425
23,97.51937,93.28752,94.389015
24,97.5073,93.29954,94.40907
25,97.54863,93.21888,94.43647
26,97.53322,93.22228,94.40283
27,97.52526,93.32746,94.397675
28,97.541565,93.26705,94.38102
29,97.52382,93.331985,94.403534
30,97.54136,93.33753,94.43039
31,97.48671,93.33409,94.34988
32,97.49976,93.243095,94.34696
33,97.48056,93.22,94.40191
34,97.4571,93.1809,94.343376
35,97.457565,93.20128,94.385956
36,97.476456,93.25893,94.36949
37,97.49151,93.14423,94.34053
38,97.46133,93.234886,94.31763
39,97.496765,93.11766,94.29472
40,97.488884,93.129425,94.31097
41,97.48732,93.16089,94.27083
42,97.45949,93.23714,94.334946
43,97.50645,93.16646,94.30452
44,97.47706,93.135605,94.26795
45,97.44409,93.193,94.34178
46,97.410614,93.219284,94.31508
47,97.46568,93.076515,94.24804
48,97.47099,93.081375,94.308784
49,97.47233,93.07599,94.30532
50,97.48454,93.09174,94.253456
51,97.446045,93.10138,94.23597
52,97.42249,93.19044,94.24103
53,97.44157,93.13486,94.238075
54,97.42996,93.21044,94.253624
55,97.40178,93.277855,94.25245
56,97.44089,93.21992,94.256454
57,97.49823,93.197365,94.25701
58,97.495125,93.21992,94.25973
59,97.4701,93.232124,94.22094
60,97.47892,93.22091,94.216805
61,97.49028,93.24124,94.29906
62,97.55731,93.24218,94.36548
63,97.5141,93.24663,94.418686
64,97.499985,93.22637,94.38112
65,97.5365,93.196304,94.36037
66,97.470055,93.273094,94.39613
67,97.50605,93.29643,94.400955
68,97.55438,93.27762,94.41099
69,97.528824,93.29211,94.379654
70,97.49082,93.24361,94.423134
71,97.4953,93.23,94.41586
72,97.527435,93.21126,94.39462
73,97.52938,93.20846,94.363365
74,97.527435,93.201805,94.40773
75,97.53749,93.20233,94.39068
76,97.524574,93.19292,94.40755
77,97.500275,93.17512,94.38777
78,97.53749,93.174576,94.38263
79,97.51744,93.16642,94.39854
80,97.49532,93.22542,94.419136
81,97.54162,93.217735,94.418564
82,97.54644,93.1508,94.303314
83,97.55612,93.19158,94.31167
84,97.541115,93.17721,94.28722
85,97.52558,93.17817,94.29264
86,97.50488,93.191025,94.25356
87,97.49481,93.20047,94.2587
88,97.468704,93.180244,94.27127
89,97.50824,93.20814,94.26264
90,97.516785,93.20123,94.27451
91,97.52863,93.21321,94.288994
92,97.52863,93.21321,94.288994
93,97.54685,93.185104,94.29662
94,97.59884,93.297775,94.38656
95,97.54397,93.22773,94.317566
96,97.52279,93.22,94.3003
97,97.51411,93.24779,94.29515
98,97.5404,93.23003,94.26267
99,97.511696,93.217575,94.27315
