,ROI_1,ROI_2,ROI_3
0,88.028694,93.91334,93.295746
1,88.05638,93.91334,93.295746
2,88.04966,93.907104,93.30078
3,88.03854,93.88171,93.310555
4,88.01079,93.8789,93.31898
5,87.97551,93.85733,93.30197
6,87.95969,93.8483,93.29413
7,87.99425,93.85712,93.28709
8,87.970795,93.85331,93.29135
9,87.980286,93.85547,93.299225
10,88.01418,93.87147,93.30792
11,88.01746,93.87564,93.31653
12,88.02072,93.86751,93.31668
13,88.03096,93.879105,93.31185
14,88.03821,93.8819,93.30922
15,88.02136,93.89612,93.30597
16,88.01666,93.90739,93.31057
17,87.99695,93.9039,93.30812
18,88.03681,93.91565,93.309296
19,88.01997,93.91017,93.30183
20,88.03362,93.91379,93.30536
21,88.0487,93.89403,93.3089
22,88.04498,93.90466,93.31704
23,88.05626,93.91236,93.32315
24,88.05568,93.920654,93.318214
25,88.04409,93.9294,93.33921
26,88.04205,93.90678,93.343346
27,88.0587,93.92381,93.34073
28,88.0217,93.90965,93.32778
29,88.04506,93.93034,93.34034
30,88.06948,93.95871,93.35285
31,88.06881,93.95906,93.35335
32,88.09063,93.96156,93.36681
33,88.087524,93.98211,93.361275
34,88.08835,93.96852,93.3666
35,88.10126,93.977036,93.37321
36,88.09085,93.951614,93.3677
37,88.09157,93.963684,93.37218
38,88.08292,93.94328,93.37337
39,88.07376,93.93591,93.37897
40,88.06895,93.93995,93.370285
41,88.050735,93.935486,93.373856
42,88.047485,93.93478,93.37257
43,88.05943,93.939224,93.37338
44,88.0556,93.931335,93.37132
45,88.07439,93.93495,93.373535
46,88.07251,93.94411,93.365295
47,88.06763,93.928024,93.36717
48,88.0797,93.940186,93.366936
49,88.08635,93.951324,93.36961
50,88.092834,93.94884,93.371
51,88.11224,93.97032,93.36994
52,88.121124,93.979675,93.3724
53,88.12361,93.99887,93.368286
54,88.1462,94.00485,93.3698
55,88.158554,93.997696,93.36768
56,88.16388,93.996506,93.364426
57,88.15305,93.999344,93.36675
58,88.16821,93.99838,93.37557
59,88.188034,93.992065,93.37784
60,88.15752,93.99063,93.37076
61,88.121506,93.954666,93.34491
62,88.08064,93.93186,93.326225
63,88.05801,93.93191,93.3222
64,88.06142,93.91287,93.321846
65,88.049286,93.9371,93.32142
66,88.0558,93.946594,93.322624
67,88.05182,93.93045,93.32651
68,88.042534,93.93171,93.327065
69,88.04035,93.918015,93.31612
70,88.038635,93.92415,93.314896
71,88.02597,93.922516,93.30298
72,87.8129,93.92313,93.097786
73,87.93425,93.91429,93.25128
74,87.95885,93.91441,93.27376
75,87.96572,93.91826,93.28344
