,time,BP
0,0.0,66.61791655149368
1,0.033358024691358026,62.05330334638678
2,0.06671604938271605,62.25557515955775
3,0.10007407407407408,60.37910958127647
4,0.1334320987654321,86.25752362964006
5,0.16679012345679012,116.53944782530148
6,0.20014814814814816,118.05634988102966
7,0.2335061728395062,101.03827471912501
8,0.2668641975308642,88.77300723715018
9,0.3002222222222222,83.35780816506634
10,0.33358024691358024,74.13052459092498
11,0.3669382716049383,67.63826391687972
12,0.4002962962962963,65.86452030720515
13,0.43365432098765433,67.4144859794152
14,0.4670123456790124,73.29996314097474
15,0.5003703703703704,76.1270005383133
16,0.5337283950617284,74.11382572113929
17,0.5670864197530865,68.77028921751541
18,0.6004444444444444,65.13369905328746
19,0.6338024691358025,62.75482248564717
20,0.6671604938271605,61.36867630596372
21,0.7005185185185185,63.11748491591154
22,0.7338765432098766,94.33545111405245
23,0.7672345679012346,120.20844923718425
24,0.8005925925925926,117.24721695466847
25,0.8339506172839507,99.35760543463654
26,0.8673086419753087,89.15596496824934
27,0.9006666666666667,84.55746974111761
28,0.9340246913580248,74.52370591891577
29,0.9673827160493828,68.68686400144524
30,1.0007407407407407,67.43274740183864
31,1.0340987654320988,69.98530965989823
32,1.0674567901234568,75.72855119638656
33,1.100814814814815,77.83124567408099
34,1.134172839506173,74.86528453986725
35,1.1675308641975308,69.69062811245561
36,1.200888888888889,66.11199918602553
37,1.234246913580247,64.29033761699127
38,1.267604938271605,62.48638683724634
39,1.300962962962963,67.07339109986067
40,1.334320987654321,101.17313466392255
41,1.367679012345679,123.63447547425555
42,1.401037037037037,119.13295168033254
43,1.4343950617283951,101.01631128388729
44,1.4677530864197532,91.9717311655876
45,1.5011111111111113,87.99037861787546
46,1.5344691358024691,77.22274185871186
47,1.5678271604938272,70.82521963677105
48,1.6011851851851853,69.84093941504716
49,1.6345432098765433,72.45559676696934
50,1.6679012345679014,78.36812303044945
51,1.7012592592592592,80.25097337408474
52,1.7346172839506173,76.7262517032125
53,1.7679753086419754,71.09916399981054
54,1.8013333333333335,68.17286413771589
55,1.8346913580246915,65.91776337040916
56,1.8680493827160496,64.35494241744593
57,1.9014074074074074,68.0379262136618
58,1.9347654320987655,101.22625006035035
59,1.9681234567901236,124.6399731618258
60,2.0014814814814814,120.5734728546182
61,2.0348395061728395,102.45056195866833
62,2.0681975308641976,93.31626603525554
63,2.1015555555555556,88.87188084072908
64,2.1349135802469137,78.30620129609534
65,2.1682716049382718,72.16228997411415
66,2.20162962962963,71.05151132726911
67,2.234987654320988,73.62639873811672
68,2.268345679012346,80.06122759862774
69,2.301703703703704,81.2467778936263
70,2.3350617283950617,77.74955448831993
71,2.3684197530864197,71.75928971168806
72,2.401777777777778,69.44189642381808
73,2.435135802469136,66.77152740756655
74,2.468493827160494,66.17714495635845
75,2.501851851851852,64.9308748734347
76,2.53520987654321,89.13842956137647
77,2.568567901234568,120.91634834527896
78,2.601925925925926,123.6321584780266
79,2.6352839506172843,107.18587347125134
80,2.668641975308642,93.95128440979649
81,2.702,90.42920505751232
82,2.735358024691358,80.06571775959917
83,2.768716049382716,72.99059341380607
84,2.802074074074074,70.6175249277138
85,2.8354320987654322,73.53381974728843
86,2.8687901234567903,79.97118669597064
87,2.9021481481481484,82.38221158452828
88,2.9355061728395064,79.42206501225779
89,2.9688641975308645,73.29096221264886
90,3.0022222222222226,69.92312428675834
91,3.03558024691358,67.36701778335832
92,3.0689382716049383,66.40625781563931
93,3.1022962962962963,64.32269993299069
94,3.1356543209876544,82.52281808308986
95,3.1690123456790125,117.59257364637617
96,3.2023703703703705,125.29821861519878
97,3.2357283950617286,111.68216005102492
98,3.2690864197530867,95.15512201122479
99,3.3024444444444447,91.60938285937664
100,3.335802469135803,82.01901381564828
101,3.369160493827161,74.06100711439687
102,3.4025185185185185,70.76288903633612
103,3.4358765432098766,72.7990877039718
104,3.4692345679012346,78.03780019894441
105,3.5025925925925927,82.26811635844831
106,3.5359506172839508,79.53039555557297
107,3.569308641975309,74.22702005337092
108,3.602666666666667,69.90389978049166
109,3.636024691358025,67.93876814437975
110,3.669382716049383,66.08661726484702
111,3.702740740740741,64.44681619427615
112,3.736098765432099,74.60206845721126
113,3.769456790123457,111.57541578910528
114,3.802814814814815,126.86812698246196
115,3.836172839506173,118.89734242585783
116,3.869530864197531,100.07665841326039
117,3.902888888888889,94.82722640958633
118,3.936246913580247,89.38582545026519
119,3.969604938271605,79.44631079971495
120,4.002962962962963,72.89609664236706
121,4.036320987654321,73.12727835598909
122,4.069679012345679,75.85974325747783
123,4.103037037037037,82.26290633677
124,4.136395061728395,81.95212858993955
125,4.169753086419753,77.91317795307023
126,4.203111111111111,71.88286386290886
127,4.236469135802469,70.32964478720028
128,4.269827160493827,67.19649249886182
129,4.3031851851851854,67.02797062866317
130,4.3365432098765435,65.1810237572932
131,4.369901234567902,90.7395205462406
132,4.40325925925926,122.37100476309656
133,4.436617283950618,126.2714449020024
134,4.469975308641976,111.1117077276568
135,4.503333333333334,97.32285021696825
136,4.536691358024692,94.58937528310692
137,4.57004938271605,85.50576448099974
138,4.603407407407408,75.97342338895163
139,4.636765432098765,72.3942712631318
140,4.670123456790123,73.56798257861425
141,4.703481481481481,78.86822009457217
142,4.736839506172839,83.489166987941
143,4.7701975308641975,80.51915116124908
144,4.803555555555556,75.04588792154935
145,4.836913580246914,70.68205060473952
146,4.870271604938272,69.37101607752076
147,4.90362962962963,66.8463937546491
148,4.936987654320988,66.36159828380117
149,4.970345679012346,65.63002532806145
150,5.003703703703704,91.71048963167307
151,5.037061728395062,122.86093019604188
152,5.07041975308642,124.9534017208594
153,5.103777777777778,108.50292361095191
154,5.137135802469136,95.11587157768818
155,5.170493827160494,92.29367501125053
156,5.203851851851852,82.36602280074109
157,5.2372098765432105,74.5118529653855
158,5.2705679012345685,71.21724605184914
159,5.303925925925927,73.54575512866552
160,5.337283950617284,78.91040632982708
161,5.370641975308642,82.97749833024018
162,5.404,79.05492757026025
163,5.437358024691358,74.04331599435777
164,5.470716049382716,69.6288933971547
165,5.504074074074074,68.38118050106473
166,5.537432098765432,65.61302988252517
167,5.57079012345679,65.12288325669834
168,5.604148148148148,66.23692574798784
169,5.637506172839506,97.42270356030662
170,5.6708641975308645,123.768284287406
171,5.7042222222222225,121.70637763877357
172,5.737580246913581,102.9688824300315
173,5.770938271604939,93.01289354754874
174,5.804296296296297,88.8275145204493
175,5.837654320987655,78.79116131977092
176,5.871012345679013,71.94158633016905
177,5.904370370370371,70.60959153004177
178,5.937728395061729,72.6579707466374
179,5.971086419753087,78.04351159483839
180,6.004444444444445,80.08019712191303
181,6.037802469135803,76.8726226881226
182,6.07116049382716,70.81476428547501
183,6.1045185185185185,68.30420584147777
184,6.1378765432098765,65.80682934564307
185,6.171234567901235,65.26494137224432
186,6.204592592592593,62.95329624528966
187,6.237950617283951,81.12277505995735
188,6.271308641975309,117.07849867777654
189,6.304666666666667,126.04488823455716
190,6.338024691358025,113.32470128005802
191,6.371382716049383,96.78491065505715
192,6.404740740740741,93.33370206910939
193,6.438098765432099,85.63004840694448
194,6.471456790123457,76.15687680841846
195,6.504814814814815,71.47559923728714
196,6.538172839506173,71.89924927725683
197,6.571530864197531,75.35789603657864
198,6.6048888888888895,81.15960565776624
199,6.6382469135802475,80.04244571482923
200,6.671604938271606,75.64068629872769
201,6.704962962962964,70.2726733681169
202,6.738320987654322,68.60114418914367
203,6.771679012345679,65.84805763908538
204,6.805037037037037,65.22467682864445
205,6.838395061728395,66.0944220395317
206,6.871753086419753,96.95799202088517
207,6.905111111111111,124.88853023329733
208,6.938469135802469,123.53046850275108
209,6.971827160493827,106.03599359115229
210,7.005185185185185,94.61780971654808
211,7.0385432098765435,91.7540621184347
212,7.0719012345679015,82.05649071872396
213,7.10525925925926,73.90987128573191
214,7.138617283950618,71.57272952855627
215,7.171975308641976,72.9678978301918
216,7.205333333333334,77.57387649121621
217,7.238691358024692,81.11161342699869
218,7.27204938271605,78.23888662296787
219,7.305407407407408,73.29927562669172
220,7.338765432098766,69.27752421806862
221,7.372123456790124,67.904242479453
222,7.405481481481482,65.3910289463778
223,7.43883950617284,64.92533870173041
224,7.472197530864198,64.86317233995075
225,7.5055555555555555,93.8809100294572
226,7.538913580246914,123.47233052299075
227,7.572271604938272,123.63862697869227
228,7.60562962962963,106.33126631894595
229,7.638987654320988,93.83725379465749
230,7.672345679012346,91.05037375867788
231,7.705703703703704,81.41269853738468
232,7.739061728395062,73.17996478041553
233,7.77241975308642,70.18238607897615
234,7.805777777777778,71.67577957039913
235,7.839135802469136,76.91278179765548
236,7.872493827160494,81.11957646428972
237,7.905851851851852,77.68723045060581
238,7.93920987654321,72.81486790403765
239,7.9725679012345685,68.49755564756904
240,8.005925925925926,67.27157601903234
241,8.039283950617284,64.71363198380746
242,8.072641975308642,64.46994363178878
243,8.106,64.91656433256186
244,8.139358024691358,94.53290914055117
245,8.172716049382716,121.92031306263787
246,8.206074074074074,120.8029509043037
247,8.239432098765432,102.43621233618292
248,8.27279012345679,91.78345069578774
249,8.306148148148148,87.46981078285623
250,8.339506172839506,77.45906479962788
251,8.372864197530864,70.981828989316
252,8.406222222222222,69.35025873011028
253,8.43958024691358,71.25232257111259
254,8.472938271604939,76.72556662598186
255,8.506296296296297,79.48779134439395
256,8.539654320987655,76.457912040366
257,8.573012345679013,70.56909147525508
258,8.606370370370371,67.72545074278817
259,8.639728395061729,65.39662391810403
260,8.673086419753087,64.56374489648084
261,8.706444444444445,62.16925909791242
262,8.739802469135803,78.08692181594
263,8.773160493827161,114.11880435641412
264,8.80651851851852,124.73231718320386
265,8.839876543209877,112.74938331326264
266,8.873234567901235,95.36486723192297
267,8.906592592592594,91.3225702017296
268,8.939950617283952,83.23944675880699
269,8.97330864197531,74.42465053211677
270,9.006666666666668,69.75210975263256
271,9.040024691358026,70.19816063324824
272,9.073382716049384,72.71931520116648
273,9.106740740740742,78.22476857703809
274,9.1400987654321,77.92244568154088
275,9.173456790123458,74.22585785726699
276,9.206814814814816,68.65462391985922
277,9.240172839506174,67.08637718269577
278,9.27353086419753,64.21914791635515
279,9.306888888888889,64.03314642454053
280,9.340246913580247,61.86027349068418
