,ROI_1,ROI_2,ROI_3
0,94.02053,91.34876,95.3286
1,94.02053,91.34876,95.3552
2,94.03346,91.31939,95.3521
3,94.03436,91.23488,95.33424
4,94.046684,91.17009,95.3401
5,94.04721,91.19232,95.35276
6,94.046814,91.18113,95.34029
7,94.03918,91.226555,95.34285
8,94.04144,91.24524,95.340546
9,94.043884,91.22733,95.351685
10,94.05632,91.21804,95.349976
11,94.05828,91.2404,95.365265
12,94.061005,91.22864,95.3735
13,93.922,91.16478,95.25447
14,93.946815,91.126495,95.265686
15,94.08074,91.29618,95.39227
16,94.0741,91.29806,95.39984
17,94.09052,91.31446,95.39197
18,93.95802,91.16779,95.2554
19,93.95325,91.16102,95.25239
20,93.94864,91.12118,95.23361
21,94.07213,91.24533,95.37236
22,94.077896,91.243774,95.374344
23,94.06901,91.24642,95.370636
24,93.92804,91.08929,95.24092
25,94.02965,91.174576,95.3241
26,94.042046,91.20568,95.35622
27,94.04591,91.163,95.342155
28,94.04085,91.15627,95.33118
29,94.02452,91.18176,95.33435
30,94.02556,91.18777,95.32112
31,94.03017,91.18342,95.33534
32,94.04508,91.21237,95.35317
33,94.037926,91.213005,95.33418
34,94.03895,91.22122,95.33467
35,94.03754,91.228096,95.344345
36,94.04045,91.236435,95.36076
37,94.052124,91.24902,95.37376
38,93.92106,91.12504,95.24507
39,94.05522,91.2429,95.397766
40,94.06066,91.25373,95.392426
41,94.064255,91.25212,95.38552
42,94.05551,91.24132,95.3981
43,94.05089,91.240776,95.38144
44,93.918434,91.098694,95.23921
45,94.04999,91.22443,95.351074
46,94.056366,91.18907,95.354065
47,94.04444,91.208336,95.35472
48,94.039734,91.20399,95.34207
49,94.03523,91.21366,95.32866
50,94.02789,91.18328,95.32594
51,94.03021,91.23056,95.322815
52,94.03255,91.218796,95.33459
53,94.02964,91.19053,95.33176
54,94.025604,91.19198,95.33125
55,94.02284,91.174446,95.33545
56,94.015366,91.19415,95.33145
57,94.01642,91.20948,95.33778
58,94.02995,91.24705,95.35268
59,93.90328,91.1116,95.23448
60,94.0305,91.28538,95.36126
61,94.02863,91.276146,95.360115
62,93.88611,91.09857,95.22641
63,94.00945,91.26207,95.355225
64,94.01062,91.23847,95.34808
65,94.01399,91.24579,95.34426
66,94.0222,91.256546,95.36366
67,94.02946,91.26048,95.36535
68,94.02758,91.22082,95.336334
69,94.03525,91.19467,95.31596
70,94.039185,91.20414,95.31575
71,94.03801,91.19174,95.31885
72,94.028915,91.18641,95.33131
73,94.02471,91.208046,95.3363
74,94.028015,91.22463,95.337875
75,94.02047,91.2171,95.34538
76,94.0174,91.19821,95.32065
77,94.01627,91.20992,95.32157
78,94.0094,91.21988,95.296875
79,94.00693,91.251366,95.297134
80,94.01154,91.19941,95.29457
81,94.01045,91.23842,95.30648
82,94.024155,91.221214,95.31845
83,94.03523,91.21198,95.33228
84,94.04051,91.24763,95.331055
85,94.0394,91.23805,95.34358
86,93.91534,91.101006,95.21552
87,93.90074,91.11961,95.207
88,93.90434,91.14091,95.210785
89,93.91448,91.11105,95.21065
90,93.9142,91.09817,95.21068
91,94.05597,91.22669,95.355835
92,94.05132,91.17589,95.325836
93,94.04537,91.175446,95.338425
94,94.04599,91.18196,95.338486
95,94.0485,91.20732,95.31404
96,94.04699,91.19679,95.316124
97,94.04576,91.25843,95.33599
98,94.06349,91.248886,95.34052
99,93.94,91.11499,95.19597
100,93.94475,91.146484,95.22902
101,94.0672,91.252754,95.35617
102,94.06466,91.23514,95.34401
103,93.93695,91.11827,95.19207
104,94.06845,91.25353,95.33783
105,93.92656,91.13241,95.19447
106,93.92743,91.141365,95.2068
107,93.92407,91.15414,95.224976
108,93.92166,91.171814,95.20684
109,93.91215,91.16988,95.215225
110,94.049484,91.32862,95.3351
111,94.050995,91.31487,95.34393
112,93.92609,91.1912,95.206024
113,93.92229,91.210304,95.21825
114,94.05979,91.31874,95.34693
115,94.06911,91.32427,95.353745
116,94.08137,91.31955,95.36326
117,93.94878,91.20546,95.24213
118,93.94548,91.19852,95.24704
119,93.93965,91.16673,95.24349
120,94.07181,91.29343,95.37039
121,94.06437,91.29215,95.35832
122,93.92758,91.14135,95.209755
123,93.9274,91.16624,95.21762
124,93.93219,91.15819,95.20577
125,93.943146,91.11484,95.22788
126,93.945145,91.12946,95.23067
127,94.08255,91.26524,95.3627
128,94.08345,91.27161,95.35025
129,94.09272,91.22846,95.34967
130,94.08802,91.2734,95.34485
131,94.09168,91.27754,95.35326
132,93.953255,91.13505,95.21196
133,94.09375,91.25581,95.35324
134,94.08899,91.25379,95.349014
135,94.079865,91.24144,95.34877
136,94.08244,91.2573,95.35003
