,ROI_1,ROI_2,ROI_3
187,92.09915,88.08505,93.92032
188,92.10312,88.08114,93.920746
189,92.10667,88.072395,93.92679
190,91.97106,87.92735,93.93946
191,92.089134,88.03657,93.923325
192,92.10995,88.06825,93.918915
193,91.96987,87.9422,93.93405
194,91.94146,87.93472,93.934746
195,92.0846,88.02482,93.93334
196,92.10463,88.064606,93.92152
197,92.1172,88.08656,93.9314
198,92.1282,88.10791,93.930016
199,92.12249,88.11023,93.919556
200,92.12316,88.11752,93.93099
201,92.12337,88.1277,93.935074
202,92.11711,88.12582,93.94808
203,92.11853,88.11753,93.95414
204,92.118744,88.12695,93.93715
205,92.12214,88.12315,93.93073
206,91.96865,87.95198,93.9255
207,92.074295,88.04588,93.909454
208,92.078026,88.0582,93.896515
209,92.10784,88.08405,93.936676
210,92.12039,88.10623,93.94676
211,92.129875,88.11562,93.953026
212,91.99858,87.97892,93.97808
213,91.95512,87.967896,93.9794
214,92.09678,88.064384,93.974106
215,92.11623,88.08938,93.98092
216,91.96831,87.97464,93.992836
217,91.92936,87.95771,93.9979
218,92.071815,88.0494,93.969376
219,92.100624,88.091324,93.98137
220,92.11816,88.12785,94.0006
221,92.1297,88.13813,94.008995
222,92.14248,88.14453,94.01467
223,92.14259,88.13372,94.00076
224,92.14662,88.13637,94.01261
225,92.144165,88.11893,94.00377
226,92.140724,88.113686,93.975044
227,91.99529,87.973465,93.99471
228,91.95665,87.94721,93.987816
229,92.0906,88.03535,93.99384
230,92.11686,88.07079,93.98832
231,92.13371,88.09077,93.99562
232,92.14171,88.10191,93.988266
233,92.1373,88.10758,93.98398
234,92.14158,88.11853,93.99224
235,92.13804,88.11728,93.997765
236,92.142,88.12465,93.9956
237,92.14496,88.14285,93.99869
238,92.134384,88.13925,94.00427
239,92.13145,88.137314,93.99822
240,92.13145,88.137314,93.99822
241,92.11191,88.120056,93.99167
242,92.08091,88.096054,93.94946
243,92.081436,88.09421,93.94619
244,92.075615,88.08325,93.9345
245,92.07061,88.068405,93.92484
246,92.06797,88.05662,93.91746
247,92.068474,88.03677,93.92034
248,92.069275,88.0371,93.92227
249,92.06634,88.03722,93.90753
250,92.06618,88.025444,93.925064
251,92.07094,88.02805,93.937515
252,92.06501,88.024216,93.91163
253,92.06689,88.03618,93.92045
254,92.06314,88.04288,93.913445
255,92.062744,88.04464,93.92376
256,92.06398,88.05128,93.94099
257,92.06233,88.06364,93.93661
258,92.07287,88.079445,93.944336
259,92.07704,88.07917,93.93933
260,92.07811,88.080864,93.9393
261,92.07053,88.06661,93.917534
262,92.07705,88.06902,93.912254
263,92.078514,88.05974,93.90189
264,92.07633,88.046295,93.903015
265,92.08049,88.04457,93.91135
266,92.08681,88.057236,93.902435
267,92.09164,88.07547,93.89808
268,92.0898,88.0673,93.903656
269,92.09052,88.06186,93.90443
270,92.08572,88.058624,93.89769
271,92.085945,88.06909,93.89639
272,92.07591,88.06062,93.89139
273,91.91666,87.88653,93.89737
274,92.03721,88.00391,93.89029
275,92.05336,88.02854,93.89362
276,92.05923,88.03448,93.89249
277,92.06691,88.05917,93.87134
278,91.9167,87.880196,93.87028
279,92.04921,87.987724,93.869316
280,92.07109,88.018364,93.88009
281,92.08636,88.01983,93.86025
282,92.08406,88.01595,93.8669
283,92.07357,88.00415,93.86246
284,92.08916,88.017,93.87922
285,92.08726,88.02298,93.883995
286,92.0885,88.031204,93.88024
287,92.09776,88.03692,93.892944
288,92.094696,88.039345,93.90494
289,92.09118,88.04495,93.90061
290,92.08853,88.04385,93.917694
291,92.08053,88.03878,93.91445
292,92.08867,88.04953,93.900185
293,91.94166,87.89282,93.90341
294,91.897644,87.87181,93.89729
295,92.03238,87.98338,93.88932
296,92.04473,87.99421,93.879425
297,92.05682,88.00469,93.88676
298,92.07043,88.02133,93.89501
299,91.90976,87.861084,93.90775
300,91.874626,87.84743,93.916435
301,92.02536,87.94993,93.908295
302,92.04807,87.972046,93.90278
303,91.895386,87.8442,93.91718
304,91.846886,87.854126,93.92148
305,92.01576,87.94485,93.89833
306,92.0338,87.98523,93.88595
307,91.87229,87.87503,93.89788
308,92.01261,87.973724,93.89445
309,91.87968,87.87107,93.9123
310,92.01341,87.96617,93.900795
311,91.85934,87.84451,93.902466
312,91.825066,87.85013,93.90512
313,91.80881,87.842316,93.90506
314,91.98642,87.93769,93.90927
315,91.84599,87.85318,93.922935
316,92.00457,87.95473,93.91087
317,92.02234,87.97647,93.90624
318,91.87369,87.84777,93.90958
319,92.0154,87.958015,93.89706
320,92.04345,87.96858,93.88897
321,92.04464,87.98573,93.87891
322,92.05111,87.99655,93.866806
323,92.05979,88.002106,93.88393
324,92.05359,87.99911,93.89194
325,92.056755,87.993774,93.8881
326,92.06638,87.9984,93.895905
327,92.07025,87.99414,93.90252
328,92.07126,88.00154,93.91141
329,92.074684,88.00529,93.91997
330,92.11854,88.05249,93.97255
331,92.13653,88.077644,93.98571
332,92.15223,88.08916,93.99411
333,92.14553,88.10502,94.00471
334,92.144226,88.10741,94.01493
335,92.143234,88.11125,94.00392
336,92.15368,88.13177,94.013275
337,92.1561,88.14237,94.010025
338,92.16883,88.156685,94.033455
339,92.17995,88.165245,94.04327
340,92.185394,88.17871,94.032936
341,92.1751,88.17037,94.035675
342,92.17309,88.17355,94.038155
343,92.164444,88.16596,94.018326
344,92.154976,88.153595,94.00052
345,92.150444,88.13876,93.99836
346,92.14287,88.132675,93.99887
347,92.14396,88.14153,93.99744
348,92.14601,88.15018,94.00369
349,92.1483,88.150986,94.00905
350,92.14462,88.1481,94.01242
351,92.1452,88.1468,94.01749
352,92.14642,88.132515,94.00655
353,92.1458,88.14181,94.0034
354,92.152565,88.144936,94.00105
355,92.15872,88.14803,94.00909
356,92.162155,88.13947,94.00755
357,92.16983,88.134125,94.01197
358,92.173996,88.12595,94.01614
359,92.10759,88.05301,93.94205
360,92.07677,88.01651,93.90775
361,92.05943,87.995285,93.88578
362,92.05933,87.99664,93.886284
363,92.0362,87.98263,93.86655
364,92.03373,87.98591,93.86086
365,92.025345,87.98045,93.86357
366,92.01365,87.97859,93.85179
367,92.00902,87.97381,93.84637
368,92.01046,87.98845,93.84963
369,92.01794,87.99338,93.84868
370,92.01674,87.99581,93.86416
371,92.01434,87.99133,93.86418
372,92.00662,87.97685,93.85727
373,92.001114,87.9785,93.84715
374,91.9913,87.97098,93.84366
375,91.9913,87.97098,93.84366
376,91.991776,87.990456,93.85921
377,91.99717,88.005295,93.85258
378,91.84794,87.81189,93.84903
379,91.97183,87.9345,93.84499
380,91.982895,87.94665,93.84395
381,91.98036,87.96661,93.83832
382,91.9793,87.966156,93.83705
383,91.983154,87.97632,93.84451
384,91.97648,87.97368,93.83123
385,91.97063,87.96878,93.834564
386,91.9718,87.98266,93.83207
387,91.968544,87.991554,93.84286
388,91.96969,87.99448,93.84671
389,91.97693,87.989265,93.84178
390,91.97182,87.97537,93.81896
391,91.97182,87.97537,93.81896
392,91.97575,87.96364,93.82187
393,92.016235,87.96983,93.84493
394,91.86283,87.79593,93.846596
395,91.82872,87.78841,93.85638
396,91.97434,87.89365,93.85088
397,91.99565,87.93644,93.85224
398,92.007126,87.95707,93.85554
399,92.008606,87.96752,93.85141
400,92.01654,87.98026,93.85013
401,92.026596,87.98957,93.85837
402,91.88237,87.83703,93.87983
403,91.84115,87.81962,93.8691
404,91.98821,87.93832,93.85799
405,91.83644,87.81752,93.850815
406,91.80365,87.82128,93.850845
407,91.78762,87.80785,93.842285
408,91.77273,87.79663,93.84179
409,91.956924,87.886505,93.85001
410,91.82616,87.80645,93.8407
411,91.810524,87.812225,93.85923
412,91.80515,87.8219,93.86146
413,91.79934,87.82714,93.85677
414,91.803185,87.84654,93.87086
415,91.80334,87.8503,93.87687
